NOReflux NOQC,NOReflux QC,Reflux NOQC,Reflux QC
,,0.0429292,
,,0.0427024,
,,0.0424683,
,,0.0422304,
,,0.0420012,
,,0.041736,
,,0.0414463,
,,0.0411767,
,,0.040918,
,,0.0406787,
,,0.0404049,
,,0.040106,
,,0.0398251,
,,0.0395662,
,,0.0392804,
,,0.0389731,
,,0.038702,
,,0.0384081,
,,0.0381034,
,,0.0378354,
,,0.0375477,
,,0.0372491,
,,0.036989,
,,0.0367072,
,,0.0364252,
,,0.0361293,
,,0.0358801,
,,0.0356044,
,,0.0353384,
,,0.0350624,
,,0.0347898,
,,0.0345574,
,,0.0343067,
,,0.0340521,
,,0.0338316,
,,0.0335875,
,,0.0333389,
,,0.0331259,
,,0.0328913,
,,0.0326542,
,,0.0324538,
,,0.0322327,
,,0.0320088,
,,0.0318154,
,,0.0316428,
,,0.0314447,
,,0.0312335,
,,0.0310507,
,,0.0308862,
,,0.0306968,
,,0.0304942,
,,0.0303208,
,,0.0301592,
,,0.0300153,
,,0.0298354,
,,0.0296486,
,,0.0294473,
,,0.0292874,
,,0.0291356,
,,0.029,
,,0.0288677,
,,0.0286973,
,,0.0285493,
,,0.0284069,
,,0.0282334,
,,0.0280873,
,,0.0279505,
,,0.0277834,
,,0.0276435,
,,0.0275119,
,,0.0273489,
,,0.0272121,
,,0.0270828,
,,0.0269279,
,,0.0267565,
,,0.0266148,
,,0.0264899,
,,0.0263405,
,,0.0261762,
,,0.0260404,
,,0.0259209,
,,0.0257758,
,,0.0256217,
,,0.0254532,
,,0.0253006,
,,0.0251541,
,,0.0249523,
,,0.0247304,
,,0.0245294,
,,0.0243623,
,,0.0242498,
,,0.0241791,
,,0.024142,
,,0.024118,
,,0.024096,
,,0.0240634,
,,0.0240159,
,,0.0239503,
,,0.0238664,
,,0.0237653,
,,0.0236489,
,,0.0235191,
,,0.0233779,
,,0.0232271,
,,0.0230681,
,,0.0229023,
,,0.0227313,
,,0.0225566,
,,0.0223799,
,,0.0222026,
,,0.0220263,
,,0.0218521,
,,0.0216812,
,,0.0215149,
,,0.0213771,
,,0.0212554,
,,0.0211723,
,,0.0211051,
,,0.021016,
,,0.0208995,
,,0.0207366,
,,0.020542,
,,0.0203226,
,,0.0200982,
,,0.0198786,
,,0.0196756,
,,0.0194911,
,,0.0193286,
,,0.0191877,
,,0.0190679,
,,0.0189669,
,,0.018883,
,,0.0188139,
,,0.0187578,
,,0.018713,
,,0.0186777,
,,0.0186503,
,,0.0186286,
,,0.018611,
,,0.0185956,
,,0.0185807,
,,0.0185647,
,,0.0185465,
,,0.0185247,
,,0.0184981,
,,0.018466,
,,0.018428,
,,0.0183839,
,,0.0183336,
,,0.0182772,
,,0.0182148,
,,0.0181467,
,,0.0180732,
,,0.0179946,
,,0.017911,
,,0.0178227,
,,0.0177315,
,,0.0176369,
,,0.0175394,
,,0.0174387,
,,0.0173349,
,,0.0172285,
,,0.0171196,
,,0.0170088,
,,0.0168962,
,,0.0167821,
,,0.0166667,
,,0.0165503,
,,0.0164331,
,,0.0163152,
,,0.0161968,
,,0.0160782,
,,0.0159595,
,,0.0158407,
,,0.0157221,
,,0.0156039,
,,0.0154861,
,,0.015369,
,,0.0152527,
,,0.0151378,
,,0.0150244,
,,0.0149126,
,,0.0148026,
,,0.0146944,
,,0.014588,
,,0.0144835,
,,0.0143809,
,,0.0142804,
,,0.014182,
,,0.0140859,
,,0.0139922,
,,0.0139009,
,,0.0138121,
,,0.0137258,
,,0.0136421,
,,0.0135608,
,,0.0134821,
,,0.0134059,
,,0.0133322,
,,0.013261,
,,0.0131923,
,,0.0131262,
,,0.0130626,
,,0.0130016,
,,0.0129431,
,,0.0128871,
,,0.0128335,
,,0.0127823,
,,0.0127333,
,,0.0126864,
,,0.0126411,
,,0.0125976,
,,0.0125557,
,,0.0125156,
,,0.0124773,
,,0.0124407,
,,0.0124059,
,,0.0123727,
,,0.0123412,
,,0.0123116,
,,0.0122838,
,,0.012258,
,,0.0122339,
,,0.0122114,
,,0.0121903,
,,0.0121706,
,,0.0121521,
,,0.0121348,
,,0.0121186,
,,0.0121034,
,,0.0120892,
,,0.0120759,
,,0.0120634,
,,0.0120518,
,,0.0120411,
,,0.0120315,
,,0.012023,
,,0.012016,
,,0.012011,
,,0.0120079,
,,0.0120067,
,,0.0120071,
,,0.0120089,
,,0.0120121,
,,0.0120164,
,,0.0120217,
,,0.012028,
,,0.0120352,
,,0.0120432,
,,0.0120517,
,,0.0120606,
,,0.0120699,
,,0.0120795,
,,0.0120896,
,,0.0121002,
,,0.0121115,
,,0.0121238,
,,0.0121373,
,,0.0121525,
,,0.0121695,
,,0.0121883,
,,0.0122088,
,,0.0122308,
,,0.0122541,
,,0.0122784,
,,0.0123035,
,,0.0123292,
,,0.0123549,
,,0.0123798,
,,0.0124038,
,,0.0124273,
,,0.0124505,
,,0.0124945,
,,0.0125415,
,,0.0126047,
,,0.012668,
,,0.0127435,
,,0.0128311,
,,0.0129393,
,,0.013065,
,,0.0132093,
,,0.0133666,
,,0.0135341,
,,0.0137062,
,,0.0138794,
,,0.0140496,
,,0.0142144,
,,0.014371,
,,0.014518,
,,0.0146544,
,,0.0147801,
,,0.0148948,
,,0.0149987,
,,0.0150922,
,,0.0151755,
,,0.0152489,
,,0.015313,
,,0.015368,
,,0.015415,
,,0.0154547,
,,0.0155312,
,,0.0155977,
,,0.0156368,
,,0.0156597,
,,0.0156553,
,,0.0156395,
,,0.0156028,
,,0.0155467,
,,0.0154652,
,,0.0153623,
,,0.0152383,
,,0.0150995,
,,0.0149491,
,,0.0147933,
,,0.0146353,
,,0.0144795,
,,0.0143281,
,,0.0141835,
,,0.0140471,
,,0.0139198,
,,0.013802,
,,0.0136937,
,,0.0135948,
,,0.0135051,
,,0.0134243,
,,0.0133519,
,,0.0132878,
,,0.0132314,
,,0.0131822,
,,0.0131395,
,,0.0130586,
,,0.0129863,
,,0.0129188,
,,0.0128626,
,,0.0128158,
,,0.0127784,
,,0.0127478,
,,0.0127223,
,,0.0126999,
,,0.0126792,
,,0.0126589,
,,0.0126383,
,,0.0126168,
,,0.012594,
,,0.0125695,
,,0.0125432,
,,0.0125147,
,,0.0124841,
,,0.0124509,
,,0.012415,
,,0.0123763,
,,0.0123349,
,,0.0122909,
,,0.0122443,
,,0.0121952,
,,0.0121437,
,,0.0120897,
,,0.0120335,
,,0.0119751,
,,0.0119145,
,,0.0118519,
,,0.0117873,
,,0.0120381,
,,0.0134793,
,,0.016668,
,,0.0209011,
,,0.0251279,
,,0.02881,
,,0.0317561,
,,0.0340831,
,,0.0360113,
,,0.0378049,
,,0.0397321,
,,0.0420581,
,,0.044859,
,,0.0481631,
,,0.0518889,
,,0.0559706,
,,0.0602913,
,,0.0647745,
,,0.0693367,
,,0.0739219,
,,0.0784812,
,,0.0829865,
,,0.0874174,
,,0.0917674,
,,0.0960338,
,,0.100221,
,,0.104338,
,,0.108397,
,,0.11241,
,,0.116387,
,,0.120021,
,,0.122443,
,,0.123095,
,,0.122676,
,,0.122213,
,,0.122227,
,,0.1229,
,,0.124116,
,,0.125657,
,,0.127266,
,,0.128677,
,,0.12963,
,,0.130051,
,,0.129912,
,,0.129298,
,,0.128274,
,,0.126961,
,,0.125436,
,,0.123785,
,,0.122063,
,,0.120332,
,,0.118664,
,,0.117098,
,,0.115647,
,,0.114301,
,,0.113042,
,,0.111846,
,,0.110688,
,,0.109558,
,,0.10846,
,,0.107361,
,,0.106249,
,,0.105128,
,,0.104012,
,,0.102933,
,,0.101916,
,,0.100973,
,,0.100104,
,,0.0993008,
,,0.0985517,
,,0.0978459,
,,0.0971743,
,,0.0965282,
,,0.0959126,
,,0.0953244,
,,0.0947554,
,,0.0942007,
,,0.0936558,
,,0.0931185,
,,0.0925917,
,,0.0920633,
,,0.0914921,
,,0.0908609,
,,0.0901669,
,,0.0894238,
,,0.0886464,
,,0.0878512,
,,0.0870516,
